Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2024-01-27 05:19:19,37.9642,27.0676,13,4.9,24.4 km NNE of Samos
2023-09-04 05:26:08,37.9807,27.1060,13,4.1,27.3 km NNE of Samos
2023-06-11 04:42:01,37.7582,27.0795,15,4.2,9.0 km E of Samos
2022-10-18 10:29:55,37.9367,27.1921,8,4.0,27.5 km NE of Samos
2022-10-18 10:27:25,37.9422,27.1609,12,4.1,26.2 km NE of Samos
2022-08-31 14:02:18,37.5797,26.8735,16,4.5,21.7 km SSW of Samos
2022-08-31 09:56:39,37.5705,26.8607,12,4.7,23.1 km SSW of Samos
2022-08-14 03:24:22,37.9706,27.1198,12,4.8,26.8 km NNE of Samos
2021-05-19 11:18:15,37.9953,26.9266,24,4.2,26.8 km N of Samos
2021-05-19 11:14:59,38.0850,27.0602,15,4.3,37.2 km NNE of Samos
2020-11-11 06:49:45,37.8104,26.9577,16,4.2,6.2 km NNW of Samos
2020-11-09 20:31:00,37.8438,26.9884,13,4.0,9.7 km N of Samos
2020-11-02 11:58:03,37.8836,26.9247,17,4.0,14.8 km NNW of Samos
2020-11-01 07:33:07,37.8177,26.9174,10,4.2,8.5 km NW of Samos
2020-11-01 07:05:12,37.8287,27.0309,16,4.2,9.3 km NNE of Samos
2020-10-31 08:41:50,37.8745,26.9412,17,4.0,13.4 km NNW of Samos
2020-10-30 15:14:56,37.8195,26.8698,15,5.0,11.7 km NW of Samos
2020-10-30 14:46:06,37.9248,26.8506,10,4.3,21.7 km NNW of Samos
2020-10-30 12:22:49,37.8955,26.9678,12,4.1,15.4 km N of Samos
2019-08-30 17:21:05,37.5449,26.8936,15,4.4,24.7 km SSW of Samos
2019-08-30 15:38:14,37.5394,26.8478,16,4.4,26.8 km SSW of Samos
2019-08-08 08:39:08,38.0182,26.9073,15,4.7,29.7 km NNW of Samos
2016-10-17 01:30:30,37.8900,26.9100,28,4.4,15.9 km NNW of Samos
2014-05-01 14:16:09,38.1200,27.1200,6,4.1,42.2 km NNE of Samos
2013-02-21 10:18:49,37.4000,26.9500,24,4.5,39.8 km S of Samos
2011-12-27 07:51:48,37.9200,27.1500,23,4.0,23.6 km NE of Samos
2011-12-27 05:59:19,37.9100,27.0600,30,4.1,18.5 km NNE of Samos
2009-06-20 08:28:19,37.6800,26.8600,12,4.8,13.4 km SW of Samos
2008-04-11 08:01:37,37.7500,26.9200,20,4.3,5.1 km W of Samos
2005-10-19 22:38:58,37.8900,27.1200,25,4.0,19.4 km NE of Samos
2005-01-29 18:52:27,38.1300,26.9300,35,4.6,41.7 km N of Samos
1999-03-03 04:28:53,37.3700,27.0100,13,4.4,43.2 km S of Samos
1997-05-30 01:12:24,37.9000,27.3100,6,4.0,33.3 km ENE of Samos
1996-10-04 21:42:27,38.0200,27.3300,39,4.0,42.6 km NE of Samos
1996-06-05 01:09:13,37.3000,27.3000,10,4.0,45.2 km N of Kos
1996-02-20 02:53:05,38.0600,27.0300,9,4.0,34.0 km N of Samos
1996-02-03 19:48:50,37.5600,26.8600,15,4.3,24.2 km SSW of Samos
1993-05-31 05:37:00,37.7900,26.9400,39,4.0,4.9 km NW of Samos
1992-11-08 19:28:11,38.1000,27.2800,33,4.1,46.5 km NE of Samos
1992-11-06 20:06:01,38.1000,27.1600,38,4.7,41.4 km NNE of Samos
1992-11-06 19:08:08,38.0900,27.1900,39,5.7,41.5 km NNE of Samos
1988-06-10 02:13:24,37.4400,27.1800,37,4.0,39.6 km SSE of Samos
1986-03-19 15:29:10,37.5500,26.9400,5,4.3,23.3 km S of Samos
1984-04-23 12:11:33,37.8400,26.9400,5,4.5,9.8 km NNW of Samos
1984-04-23 10:31:45,37.8600,26.9800,5,4.3,11.4 km N of Samos
1982-04-05 03:36:46,37.6000,27.0000,10,4.0,17.6 km S of Samos
1978-03-13 13:06:40,37.8000,26.9000,10,4.0,8.3 km NW of Samos
1972-12-24 05:43:53,37.7000,27.0000,10,4.0,6.7 km SSE of Samos
1971-10-06 23:16:05,38.1000,27.1000,10,4.0,39.6 km NNE of Samos
1965-11-22 05:23:36,37.3000,27.0000,10,4.2,50.9 km S of Samos
