Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2025-11-27 00:08:53,35.5399,24.8392,60,4.8,35.6 km NW of Iraklion
2023-05-21 04:36:05,35.0258,24.8039,20,4.2,44.6 km SW of Iraklion
2023-05-20 00:48:13,35.0253,24.8209,5,4.4,43.6 km SW of Iraklion
2023-05-18 23:52:54,34.9814,24.8227,18,4.3,47.4 km SW of Iraklion
2023-05-18 18:58:52,34.9956,24.8378,8,5.1,45.3 km SW of Iraklion
2023-05-17 19:55:55,34.9960,24.8447,8,4.2,44.9 km SW of Iraklion
2022-04-29 14:01:10,35.0180,24.9802,13,4.5,36.8 km SSW of Iraklion
2021-06-17 00:35:15,35.5815,24.8891,60,4.1,35.9 km NW of Iraklion
2019-07-31 04:40:05,35.4044,24.8941,66,5.2,23.2 km WNW of Iraklion
2013-09-08 04:59:29,34.9300,25.1000,14,4.7,44.0 km S of Iraklion
2013-03-25 20:55:17,35.6400,24.7100,73,4.4,37.5 km NE of Rethimnon
2010-06-06 12:21:00,35.5900,24.8100,63,4.4,39.6 km NE of Rethimnon
2009-01-19 23:02:06,34.8500,24.8600,13,4.2,58.3 km SSW of Iraklion
2007-05-03 01:42:27,34.8600,24.9300,9,4.0,54.8 km SSW of Iraklion
2005-07-23 13:09:27,35.0100,24.6800,24,4.3,43.8 km SSE of Rethimnon
2005-05-01 20:46:38,35.0300,25.0900,18,4.0,33.0 km S of Iraklion
2004-04-06 08:47:15,34.9600,25.1000,7,4.1,40.7 km S of Iraklion
2003-12-28 22:47:26,34.9000,24.9700,5,4.0,49.5 km SSW of Iraklion
2003-11-27 14:49:12,34.8600,24.8900,8,4.2,56.1 km SSW of Iraklion
2003-11-25 01:59:12,34.8900,24.8400,4,4.0,55.1 km SSW of Iraklion
2003-11-24 15:51:07,34.8600,24.9100,9,4.6,55.5 km SSW of Iraklion
2002-12-22 21:42:15,35.0600,24.7100,43,4.0,40.2 km SSE of Rethimnon
2002-12-17 17:18:32,34.9500,24.6700,42,4.1,49.5 km SSE of Rethimnon
2000-04-18 15:31:14,34.9300,24.8300,5,4.1,51.7 km SSW of Iraklion
1998-10-21 10:07:38,34.9200,24.6900,5,4.1,53.3 km SSE of Rethimnon
1997-04-28 03:58:30,35.0500,24.9200,5,4.1,36.1 km SSW of Iraklion
1997-01-07 02:14:26,34.8800,24.6400,28,4.3,56.0 km SSE of Rethimnon
1994-10-14 02:44:10,34.9400,24.9200,5,4.0,46.9 km SSW of Iraklion
1994-05-23 06:46:16,35.4000,24.7300,81,5.6,23.8 km E of Rethimnon
1990-07-18 11:13:24,34.9800,24.7400,1,4.0,49.3 km SSE of Rethimnon
1988-07-27 05:00:12,35.3500,24.7600,66,4.2,26.2 km E of Rethimnon
1986-02-15 07:36:58,35.1200,24.6300,5,4.0,30.8 km SSE of Rethimnon
1986-02-15 07:34:11,35.2200,24.6500,5,4.1,22.8 km SE of Rethimnon
1981-02-28 19:50:44,35.0000,24.8000,10,4.0,47.0 km SW of Iraklion
1980-11-20 10:58:45,35.4000,24.7000,10,4.0,21.1 km E of Rethimnon
1976-04-19 00:27:53,35.5000,24.8000,10,4.2,33.4 km ENE of Rethimnon
1973-07-21 12:51:52,34.9000,24.8000,10,4.3,56.0 km SSW of Iraklion
1973-04-16 00:05:49,34.9000,25.1000,10,4.4,47.3 km S of Iraklion
1972-11-05 19:25:40,35.1000,24.9000,10,4.6,32.6 km SW of Iraklion
1972-04-29 18:29:39,35.1000,24.7000,10,4.4,36.0 km SE of Rethimnon
1968-09-18 04:02:01,35.2000,24.8000,10,4.2,33.1 km WSW of Iraklion
1968-09-15 04:56:04,35.4000,24.8000,10,4.3,30.0 km E of Rethimnon
